variant,mode,removed,removed_group,base_median_mm,new_median_mm,improvement_mm,new_rms_mm,new_max_mm,suspected_reason
raw_300_350,leave_one_out,2,,34.254000837049944,35.79125831586178,-1.5372574788118385,42.16034920950586,80.81493633285609,unknown
raw_300_350,leave_one_out,3,,34.254000837049944,34.95693651338749,-0.7029356763375461,42.04541849308758,80.23295365795467,unknown
raw_300_350,leave_one_out,5,,34.254000837049944,35.9465196087448,-1.692518771694857,41.999678676939006,80.48979284105359,unknown
raw_300_350,leave_one_out,6,,34.254000837049944,35.82580813546198,-1.5718072984120397,41.97814561980537,80.6484328425982,unknown
raw_300_350,leave_one_out,7,,34.254000837049944,35.61486895141029,-1.3608681143603434,42.1504925981787,80.8586040465345,unknown
raw_300_350,leave_one_out,9,,34.254000837049944,34.83300595569179,-0.5790051186418452,42.21803392205922,82.40201511148612,unknown
raw_300_350,leave_one_out,10,,34.254000837049944,34.907068370310874,-0.6530675332609306,42.246767133133936,82.33741164654205,unknown
raw_300_350,leave_one_out,12,,34.254000837049944,34.61887979740875,-0.3648789603588085,42.284087182037986,82.69127337113184,unknown
raw_300_350,leave_one_out,13,,34.254000837049944,34.71199888927193,-0.4579980522219884,42.224774455315995,81.81853736519709,unknown
raw_300_350,leave_one_out,14,,34.254000837049944,34.636498627081494,-0.38249779003155027,42.16593545557713,81.86046848630987,unknown
raw_300_350,leave_one_out,15,,34.254000837049944,34.470762713587845,-0.2167618765379018,42.18240645136357,82.09489412148292,unknown
raw_300_350,leave_one_out,18,,34.254000837049944,33.51604724079088,0.7379535962590609,41.36739374487543,85.93757482217796,geometric outlier
raw_300_350,leave_one_out,19,,34.254000837049944,33.35742799624202,0.8965728408079201,40.73368597498438,83.25995617562332,geometric outlier
raw_300_350,leave_one_out,20,,34.254000837049944,33.5219217103506,0.7320791266993467,40.94080589293839,86.48126457070512,geometric outlier
raw_300_350,leave_one_out,22,,34.254000837049944,32.843656203930934,1.41034463311901,40.973375432531704,87.45378478741699,geometric outlier
raw_300_350,leave_one_out,23,,34.254000837049944,35.15776777220855,-0.9037669351586075,41.781690217245504,81.50633568002756,unknown
raw_300_350,leave_one_out,25,,34.254000837049944,35.47109990460478,-1.2170990675548339,41.53965870809112,80.7442185407277,geometric outlier
raw_300_350,leave_one_out,26,,34.254000837049944,35.37902584136589,-1.125025004315944,41.7204789576042,80.6236668534734,unknown
raw_300_350,leave_one_out,27,,34.254000837049944,35.109761344157796,-0.8557605071078527,42.05977615549027,81.10991694381623,unknown
raw_300_350,leave_one_out,28,,34.254000837049944,35.57434185498232,-1.3203410179323782,42.27932673862317,80.9918608733824,unknown
raw_300_350,leave_one_out,30,,34.254000837049944,35.49382073045038,-1.239819893400437,42.12895535454314,81.01815914868654,unknown
raw_300_350,leave_one_out,31,,34.254000837049944,35.44690439577183,-1.1929035587218877,42.1696705477672,81.05537538987099,unknown
raw_300_350,leave_one_out,32,,34.254000837049944,33.9948089692585,0.25919186779144354,42.045038570968956,80.82397611260313,unknown
raw_300_350,leave_one_out,33,,34.254000837049944,33.89475827153982,0.35924256551012235,42.08624777947666,80.92414585759664,unknown
raw_300_350,leave_one_out,34,,34.254000837049944,33.866996491748736,0.3870043453012073,42.07656318607947,80.95398381873761,unknown
raw_300_350,leave_one_out,35,,34.254000837049944,33.855814616287546,0.3981862207623976,42.12982366629423,80.97437746817955,unknown
raw_300_350,leave_one_out,36,,34.254000837049944,35.469872448781956,-1.2158716117320125,42.06597355615046,80.903803049039,unknown
raw_300_350,leave_one_out,37,,34.254000837049944,34.253793334473656,0.0002075025762877658,41.598863488454995,80.76961735444918,geometric outlier
raw_300_350,leave_one_out,38,,34.254000837049944,34.02101933707402,0.23298149997592077,42.11960448290371,80.97111883046736,unknown
raw_300_350,leave_one_out,39,,34.254000837049944,35.48793875590671,-1.2339379188567676,42.35020642368377,81.10284903653253,unknown
raw_300_350,leave_one_out,40,,34.254000837049944,35.300591970509096,-1.0465911334591524,42.265959336525555,81.07975267804319,unknown
raw_300_350,leave_one_out,43,,34.254000837049944,33.72718115841668,0.5268196786332666,41.00600289563604,80.7030007312663,geometric outlier
